2026-08-09 00:46:47,124 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-09 00:46:48,002 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '62ade23a-49a5-43dd-b257-6ff864d62ff5', 'event_created_at': '2026-08-08T19:16:48.002423+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'action_uid': '198b1f69-b7da-47b3-b1b8-4dbf0664bfce', 'is_system_action': True}
2026-08-09 00:46:48,002 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '62ade23a-49a5-43dd-b257-6ff864d62ff5', 'event_created_at': '2026-08-08T19:16:48.002423+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'action_uid': '198b1f69-b7da-47b3-b1b8-4dbf0664bfce', 'is_system_action': True}
2026-08-09 00:46:48,003 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-09 00:46:48,003 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-09 00:46:48,004 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': '45c833d5-d393-417a-ab74-0ee55cf75bf8', 'event_created_at': '2026-08-08T19:16:48.004490+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '198b1f69-b7da-47b3-b1b8-4dbf0664bfce', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'StartInputRails', 'uid': '62be3eca-dd85-4d30-a5a9-a84f68f42eff', 'event_created_at': '2026-08-08T19:16:48.004450+00:00', 'source_uid': 'NeMoGuardrails'}], 'is_system_action': True, 'action_finished_at': '2026-08-08T19:16:48.004498+00:00'}
2026-08-09 00:46:48,004 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInputRails {'uid': '62be3eca-dd85-4d30-a5a9-a84f68f42eff', 'event_created_at': '2026-08-08T19:16:48.004450+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-09 00:46:48,004 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInputRails', 'uid': '62be3eca-dd85-4d30-a5a9-a84f68f42eff', 'event_created_at': '2026-08-08T19:16:48.004450+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-09 00:46:48,026 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': '439117f1-7f94-4d64-a5bd-50606d54aaaa', 'event_created_at': '2026-08-08T19:16:48.025982+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'input_flows': ['handle greeting', 'check input patterns', 'check llama guard input'], 'i': 0, 'triggered_input_rail': 'handle greeting'}}
2026-08-09 00:46:48,026 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': 'a065f909-1e69-421f-ab5d-1af7e777f011', 'event_created_at': '2026-08-08T19:16:48.026023+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': 'f705c0c7-af12-4534-a31e-0b3faf367693', 'is_system_action': True}
2026-08-09 00:46:48,027 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': 'a065f909-1e69-421f-ab5d-1af7e777f011', 'event_created_at': '2026-08-08T19:16:48.026023+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': 'f705c0c7-af12-4534-a31e-0b3faf367693', 'is_system_action': True}
2026-08-09 00:46:48,027 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-09 00:46:48,027 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-09 00:46:48,027 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': 'b1445355-84f6-4338-833b-feeae4e39a0c', 'event_created_at': '2026-08-08T19:16:48.027618+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': 'f705c0c7-af12-4534-a31e-0b3faf367693', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'StartInputRail', 'uid': 'b4588a8c-7097-4e90-ac3e-d90001b5706d', 'event_created_at': '2026-08-08T19:16:48.027566+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}], 'is_system_action': True, 'action_finished_at': '2026-08-08T19:16:48.027631+00:00'}
2026-08-09 00:46:48,027 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInputRail {'uid': 'b4588a8c-7097-4e90-ac3e-d90001b5706d', 'event_created_at': '2026-08-08T19:16:48.027566+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}
2026-08-09 00:46:48,028 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInputRail', 'uid': 'b4588a8c-7097-4e90-ac3e-d90001b5706d', 'event_created_at': '2026-08-08T19:16:48.027566+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}
2026-08-09 00:46:48,029 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': 'f4b3ae87-0709-41aa-9563-ee5ac86544b7', 'event_created_at': '2026-08-08T19:16:48.029483+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'action_uid': 'd68c0a12-8b2e-4bc4-8529-b5b924600cd0', 'is_system_action': False}
2026-08-09 00:46:48,029 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': 'f4b3ae87-0709-41aa-9563-ee5ac86544b7', 'event_created_at': '2026-08-08T19:16:48.029483+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'action_uid': 'd68c0a12-8b2e-4bc4-8529-b5b924600cd0', 'is_system_action': False}
2026-08-09 00:46:48,030 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: check_greeting_terms
2026-08-09 00:46:48,039 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: check_greeting_terms
2026-08-09 00:46:48,042 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'b090b8d4-7da5-4082-a1b6-1b46066f6655', 'event_created_at': '2026-08-08T19:16:48.041923+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'is_greeting': False}}
2026-08-09 00:46:48,043 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': 'a2f81767-02ba-4361-8023-02c0efb0b3c2', 'event_created_at': '2026-08-08T19:16:48.041974+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': 'd68c0a12-8b2e-4bc4-8529-b5b924600cd0', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'status': 'success', 'is_success': True, 'return_value': False, 'events': [], 'is_system_action': False, 'action_finished_at': '2026-08-08T19:16:48.041987+00:00'}
2026-08-09 00:46:48,043 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'InternalSystemActionFinished', 'uid': 'a2f81767-02ba-4361-8023-02c0efb0b3c2', 'event_created_at': '2026-08-08T19:16:48.041974+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': 'd68c0a12-8b2e-4bc4-8529-b5b924600cd0', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'status': 'success', 'is_success': True, 'return_value': False, 'events': [], 'is_system_action': False, 'action_finished_at': '2026-08-08T19:16:48.041987+00:00'}
2026-08-09 00:46:48,045 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': '3964d8ad-51ab-4395-aa12-1b261ba478fb', 'event_created_at': '2026-08-08T19:16:48.045033+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'i': 1}}
2026-08-09 00:46:48,045 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '90fdc411-ab3c-4760-a0ec-676473f51bf5', 'event_created_at': '2026-08-08T19:16:48.045079+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'InputRailFinished', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': '557e3ff5-3aaf-45fd-92e6-29b84b77c646', 'is_system_action': True}
2026-08-09 00:46:48,045 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '90fdc411-ab3c-4760-a0ec-676473f51bf5', 'event_created_at': '2026-08-08T19:16:48.045079+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'InputRailFinished', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': '557e3ff5-3aaf-45fd-92e6-29b84b77c646', 'is_system_action': True}
2026-08-09 00:46:48,045 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-09 00:46:48,046 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-09 00:46:48,046 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': 'a9c76ac7-d0a8-4b85-a805-0d40aa45a7fc', 'event_created_at': '2026-08-08T19:16:48.046239+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '557e3ff5-3aaf-45fd-92e6-29b84b77c646', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'InputRailFinished', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'InputRailFinished', 'uid': '4c9d6ed5-3649-4425-96b4-6740a3063e7f', 'event_created_at': '2026-08-08T19:16:48.046192+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}], 'is_system_action': True, 'action_finished_at': '2026-08-08T19:16:48.046252+00:00'}
2026-08-09 00:46:48,046 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InputRailFinished {'uid': '4c9d6ed5-3649-4425-96b4-6740a3063e7f', 'event_created_at': '2026-08-08T19:16:48.046192+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}
2026-08-09 00:46:48,046 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'InputRailFinished', 'uid': '4c9d6ed5-3649-4425-96b4-6740a3063e7f', 'event_created_at': '2026-08-08T19:16:48.046192+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}
2026-08-09 00:46:48,049 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'f74941d6-892d-4549-a218-ae7d06c82937', 'event_created_at': '2026-08-08T19:16:48.049648+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'triggered_input_rail': 'check input patterns'}}
2026-08-09 00:46:48,050 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': 'a3d09e7b-951a-4f7a-bc0e-df73919f3e26', 'event_created_at': '2026-08-08T19:16:48.049690+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': 'd3a4b52b-1178-440f-99c1-30b380e9e19a', 'is_system_action': True}
2026-08-09 00:46:48,050 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': 'a3d09e7b-951a-4f7a-bc0e-df73919f3e26', 'event_created_at': '2026-08-08T19:16:48.049690+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': 'd3a4b52b-1178-440f-99c1-30b380e9e19a', 'is_system_action': True}
2026-08-09 00:46:48,050 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-09 00:46:48,050 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-09 00:46:48,051 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': '84ef13a0-7e93-49d0-9bc0-83b3565ea457', 'event_created_at': '2026-08-08T19:16:48.051073+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': 'd3a4b52b-1178-440f-99c1-30b380e9e19a', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'StartInputRail', 'uid': '0593d399-e56e-42b3-974d-3e3934ab3b75', 'event_created_at': '2026-08-08T19:16:48.051025+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'check input patterns'}], 'is_system_action': True, 'action_finished_at': '2026-08-08T19:16:48.051083+00:00'}
2026-08-09 00:46:48,051 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInputRail {'uid': '0593d399-e56e-42b3-974d-3e3934ab3b75', 'event_created_at': '2026-08-08T19:16:48.051025+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'check input patterns'}
2026-08-09 00:46:48,051 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInputRail', 'uid': '0593d399-e56e-42b3-974d-3e3934ab3b75', 'event_created_at': '2026-08-08T19:16:48.051025+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'check input patterns'}
2026-08-09 00:46:48,054 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '1d027818-da2c-4fbd-b0e0-87653d12c8f9', 'event_created_at': '2026-08-08T19:16:48.054158+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'check_blocked_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_blocked', 'action_uid': '70e1a01e-d431-4e2e-bb55-e594df8dc319', 'is_system_action': False}
2026-08-09 00:46:48,054 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '1d027818-da2c-4fbd-b0e0-87653d12c8f9', 'event_created_at': '2026-08-08T19:16:48.054158+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'check_blocked_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_blocked', 'action_uid': '70e1a01e-d431-4e2e-bb55-e594df8dc319', 'is_system_action': False}
2026-08-09 00:46:48,055 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: check_blocked_terms
2026-08-09 00:46:48,055 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: check_blocked_terms
2026-08-09 00:46:48,056 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'b2582417-f6ba-40ae-a8f1-e12a074d3948', 'event_created_at': '2026-08-08T19:16:48.056408+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'is_blocked': False}}
2026-08-09 00:46:48,056 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': '47cb13d4-449c-41eb-bead-7af40cb79589', 'event_created_at': '2026-08-08T19:16:48.056450+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '70e1a01e-d431-4e2e-bb55-e594df8dc319', 'action_name': 'check_blocked_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_blocked', 'status': 'success', 'is_success': True, 'return_value': False, 'events': [], 'is_system_action': False, 'action_finished_at': '2026-08-08T19:16:48.056462+00:00'}
2026-08-09 00:46:48,057 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'InternalSystemActionFinished', 'uid': '47cb13d4-449c-41eb-bead-7af40cb79589', 'event_created_at': '2026-08-08T19:16:48.056450+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '70e1a01e-d431-4e2e-bb55-e594df8dc319', 'action_name': 'check_blocked_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_blocked', 'status': 'success', 'is_success': True, 'return_value': False, 'events': [], 'is_system_action': False, 'action_finished_at': '2026-08-08T19:16:48.056462+00:00'}
2026-08-09 00:46:48,060 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'efa0bfc4-cb10-4888-ba3e-dfedef2b4b0f', 'event_created_at': '2026-08-08T19:16:48.059925+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'i': 2}}
2026-08-09 00:46:48,061 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '7e2721e4-85e1-4e09-bd89-00b21e86cdb6', 'event_created_at': '2026-08-08T19:16:48.059966+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'InputRailFinished', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': 'b1eaa1b3-4b8b-4cd5-b150-fb682ec1686a', 'is_system_action': True}
2026-08-09 00:46:48,061 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '7e2721e4-85e1-4e09-bd89-00b21e86cdb6', 'event_created_at': '2026-08-08T19:16:48.059966+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'InputRailFinished', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': 'b1eaa1b3-4b8b-4cd5-b150-fb682ec1686a', 'is_system_action': True}
2026-08-09 00:46:48,061 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-09 00:46:48,062 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
